car_number,color,time,text,handle,user_id,tweet_id
1114,NONE,2013-06-28T14:50:28+00:00,#hotcar 1114 @wmata @FixWMATA,BoundingB,185284251,350627264133734400
1296,RED,2013-06-28T19:04:54+00:00,@wmata #hotcar number 1296 on red line,Wrong_Verb,17618777,350691295267782657
5147,NONE,2013-06-28T19:07:39+00:00,@wmata car #5147 #hotcar,kaykow13,256148026,350691983511134209
1219,ORANGE,2013-06-28T20:44:29+00:00,#or line train  #1219 is a @wmata #HotCar,robgsr,824258119,350716354145427456
5185,NONE,2013-06-29T16:30:10+00:00,@wmata No a/c on hot summer days. Seems more frequent. Car #5185 = Misery on the Metro.,DarrenShiroma,32644905,351014741369552896
6110,YELLOW,2013-07-01T12:34:31+00:00,Le Hot Car #wmata Yellow Line No. 6110 inbound.  Only stuffy now; will be intolerable next run.  @unsuckdcmetro @wmata,kellyperl,1368389198,351680215677808640
1292,ORANGE,2013-07-01T12:48:25+00:00,. @wmata very hot car #1292 Orange line towards Vienna. #wmata #hotcar,TX2DC,486274217,351683709679841280
6111,YELLOW,2013-07-01T12:50:19+00:00,yellow line to F/S car 6111 is a hot car already... @MetroHotCars @unsuckdcmetro @wmata @FixWMATA #wmata,lexilooo,16174883,351684190535819264
1296,NONE,2013-07-01T13:00:39+00:00,"@wmata Car no 1296 is a ""hot car."" I had to step out after traveling one station stop in it. @unsuckdcmetro",mrkisiele614,577783439,351686791620870144
1176,BLUE,2013-07-01T13:14:36+00:00,@wmata my first #hotcar of the summer! Blue line car 1176. Why/how people stay in these saunas I'll never understand. #wmata,thereal_SNL,27124423,351690300240052225
5028,NONE,2013-07-01T19:00:23+00:00,@wmata car 5028 is a #wmata #HotCar,kaykow13,256148026,351777318127153153
2057,ORANGE,2013-07-01T21:28:26+00:00,#metrohotcar @wmata car 2057 on the OL to Vienna is HOT. @fixwmata @unsuckdcmetro,AZCat90,882303145,351814577786331138
2047,ORANGE,2013-07-01T22:00:15+00:00,@MetroHotCars @wmata correction car is 2047 now lead car to New Carrolton leaving Vienna,AZCat90,882303145,351822587120197632
4001,RED,2013-07-02T12:21:22+00:00,Red line 4001 is a @wmata #hotcar,nathanielward,17965110,352039291985203200
6016,GREEN,2013-07-02T12:41:04+00:00,@wmata hot car green line to greenbelt car # 6016 @unsuckdcmetro,JasonRivkin,256260640,352044249635762177
1176,BLUE,2013-07-02T12:46:43+00:00,@MetroHotCars blue line to largo 1176 is a hot car.,CastroverdeATX,978834121,352045671639023618
1292,NONE,2013-07-02T12:54:39+00:00,#wmata #hotcar @wmata 1292 my morning sauna,buzcajun,4914651,352047668350029824
6090,NONE,2013-07-02T12:58:16+00:00,#wmata #hotcar @wmata 6090 not a lot of air,Pauldd80,556094219,352048577901637633
1292,ORANGE,2013-07-02T13:19:33+00:00,@wmata 1292 is a #hotcar on the orange line,_PlagueDoc,577290022,352053936162734083
1292,NONE,2013-07-02T14:41:02+00:00,Car 1292 = hot car @wmata @unsuckdcmetro,Jeanne23,15591336,352074439321600001
1124,NONE,2013-07-02T20:19:31+00:00,“@sarahbee31: @DPMTransitAudit Car #1124 today. Not sure about yesterday.”did you catch this for today @MetroHotCars,DPMTransitAudit,1518037742,352159622511083520
1292,ORANGE,2013-07-02T21:48:20+00:00,Orange line car 1292 #hotcar @wmata @MetroHotCars @unsuckdcmetro @FixWMATA,FletcherC1,426948942,352181972963049472
1144,RED,2013-07-02T22:12:35+00:00,@wmata #hotcar red line 1144,laxbugg,20737602,352188074807132163
1124,NONE,2013-07-02T22:20:24+00:00,@wmata hot car # 1124,whodan2,110065013,352190041830862849
1115,RED,2013-07-03T10:54:39+00:00,@MetroHotCars @FixWMATA RD car 1115 is warmer than it is outside at 6:47 am. #HotCar,TheHornGuy,40506740,352379859114266626
1135,RED,2013-07-03T19:25:28+00:00,@FixWMATA red line 1135 #wmata #redline #hotcar,hughfike,108052596,352508408831815680
5095,NONE,2013-07-03T19:34:40+00:00,@wmata #hotcar 5095.,zippychance,35935160,352510723005493248
1294,RED,2013-07-03T19:47:08+00:00,@metrohotcars @wmata RED LINE CAR 1294 is a #hotcar #WMATA,RachelWaddick,23885791,352513859896094720
1137,BLUE,2013-07-03T20:17:24+00:00,HOT CAR!!! 1137 blue line heading to Franconia @FixWMATA @wmata @dcmetrosucks,chilledfirefly,1195771753,352521479583305728
1257,NONE,2013-07-03T20:57:46+00:00,@wmata hot car #1257.,lisamcgrath,4031141,352531635939454976
5054,ORANGE,2013-07-03T21:26:00+00:00,"@wmata 5054 is a #hotcar on the orange line. Second one this week, come on!",_PlagueDoc,577290022,352538741941874689
1296,RED,2013-07-03T21:36:43+00:00,@MetroHotCars: @wmata Red line car 1296 is a #wmata #hotcar @FixWMATA,FletcherC1,426948942,352541439583985664
5040,BLUE,2013-07-03T22:22:10+00:00,@wmata hot car blue line 5040 at Franconia.,matthewvb,6745812,352552875785859072
1138,ORANGE,2013-07-04T11:32:19+00:00,#hotcar #orangeline @wmata @unsuckdcmetro 1138,ironmanjt,20205268,352751722613063680
3005,GREEN,2013-07-04T19:22:19+00:00,@wmata #hotcar green line car 3005,rmwc1995,279353996,352870002338177024
5060,NONE,2013-07-05T02:33:53+00:00,#Metro Oh and hot car #5060. Thanks so much @wmata     @FixWMATA,JJShetler,408111952,352978609113272320
1124,RED,2013-07-05T13:04:52+00:00,Hot Car - Car 1124 #redline #wmata,idiot3qu3,28852188,353137400999981058
6110,BLUE,2013-07-05T16:43:01+00:00,@MetroHotCars car #6110 #blueline to largo is #hotcar ac struggling to keep it less than warm in here,masterLAUCH,72733097,353192301700456448
1096,NONE,2013-07-05T17:04:21+00:00,@MetroHotCars #metro #wmata car 1096 is a #hotcar,kklich,26305986,353197668895424513
6089,RED,2013-07-05T18:59:59+00:00,Red line 6089 to silver spring #wmata #hotcar,DCGuy4Life,714685038,353226769882562560
5019,ORANGE,2013-07-05T19:56:53+00:00,@MetroHotCars orange line car 5019 #hotcar,MDarcy27,28398996,353241089798455298
1257,RED,2013-07-05T21:15:39+00:00,@MetroHotCars hot car #1257 redline to shady grove.,apporima,28016897,353260912548909056
1234,ORANGE,2013-07-05T21:26:54+00:00,#hotcar orange line car number 1234 @wmata,YR_AlyssaDC,23724083,353263742663933954
5002,ORANGE,2013-07-05T21:28:03+00:00,"@wmata. Hot cars.  5002 and the one in front of it.  Orange line, just leaving Clarendon",TheMrinella,152698017,353264032972673024
1069,RED,2013-07-05T21:40:29+00:00,@wmata hot car #1069 redline towards Silver Spring #hot car,MsSashaSi,1249854810,353267164129660928
5157,NONE,2013-07-05T22:29:00+00:00,"#hotcar RT @weaglemonkey: Train car 5157 has no AC, #WMATA.",MJolanBloom,32649852,353279370967781376
1035,YELLOW,2013-07-05T22:41:18+00:00,@wmata Huntington-bound Yellow Line car #1035 is very close to being a #hotcar,alykat,6627892,353282466347368449
4000,RED,2013-07-06T17:11:08+00:00,"@wmata Holy hot car, Batman! Red line #4000 @unsuckdcmetro @FixWMATA",NemoGal202,627427654,353561764857774080
6076,GREEN,2013-07-07T15:46:02+00:00,@wmata hot car # 6076 green line to branch ave,timmymanb,46970596,353902737680891906
1007,ORANGE,2013-07-07T15:51:18+00:00,"@wmata just fyi, your train 1007 on the orange line is crazy hot and your conductor is being quite rude to anyone that dares to change cars",ZachOlson44,559663226,353904063550734337
4019,RED,2013-07-08T10:07:35+00:00,#hotcar 4019 #RedLine Metro Center &gt; Union Station. 7/8/13 06:06am. @wmata @FixWMATA @drgidlock @unsuckdcmetro,cjg,15641271,354179950582050816
4099,RED,2013-07-08T12:37:18+00:00,"Metro car 4099. Hot, muggy, tropical. No AC or fan of any kind. #wmata #redline #shadygrove #sweaty #seatsavailable",ebohls,49009554,354217630208491520
1114,RED,2013-07-08T12:45:39+00:00,Redline 1114 is a #hotcar #wmata @MetroHotCars,NemoGal202,627427654,354219729101139969
4099,RED,2013-07-08T12:53:05+00:00,@wmata Car 4099 on the red line has no AC. It's hot!,Rilely,557294464,354221602289889280
1018,BLUE,2013-07-08T20:45:04+00:00,You might want to avoid blue line car #1018 today. It's *hot*.  #wmata,AndrewWargo,287779790,354340380029886465
3127,NONE,2013-07-08T20:51:41+00:00,@Metrohotcars @wmata #hotcar 3127,BoundingB,185284251,354342044807856128
5171,NONE,2013-07-08T21:41:17+00:00,@MetroHotCars 5171 #wmatahotcat,zestyteich,6890052,354354525005549570
1194,RED,2013-07-08T21:46:17+00:00,@metrohotcars @wmata red line 1194 is a #hotcar. Both ways today no AC,brucemaciver,16966294,354355786836742147
3117,NONE,2013-07-08T22:16:34+00:00,"@wmata @FixWMATA RL 3117 #hotcar, air blowing but it isn't cooler than outside. &gt;:-P",DiavoJinx,403520304,354363405198561281
1261,RED,2013-07-08T23:03:47+00:00,@MetroHotCars red line car #1261,CDKottke,1430576060,354375288567758849
1194,RED,2013-07-09T00:46:33+00:00,And now RL car 1194 is a hot car.  Thanks @wmata!  I haven't missed you at all the last few days.  #metro @unsuckdcmetro,Rob_Farrow,321628932,354401151086637057
5124,YELLOW,2013-07-09T11:21:11+00:00,"#wmata #hotcar Yellow Line 5124. (Also, there's vomit drying on the floor.) @unsuckdcmetro",gabrielmalor,24212955,354560859583946752
1219,RED,2013-07-09T13:01:51+00:00,@MetroHotCars @wmata red line 1219 is a #wmata #hotcar,brucemaciver,16966294,354586194258046976
1176,ORANGE,2013-07-09T13:09:10+00:00,Orange line - New Carrollton #hotcar 1176 #WMATA cc @FixWMATA @unsuckdcmetro,geomantic,14482344,354588035469418499
2024,YELLOW,2013-07-09T16:00:15+00:00,@MetroHotCars - #2024 YL to Fort Totten,joshfinnie,8820492,354631092290076672
1043,NONE,2013-07-09T22:00:55+00:00,Fascinating. Operator says hot car 1043 being offloaded at metro center to be checked out. Car is not offloaded. #wmata,KohlerCB,729547056,354721857762631680
1049,NONE,2013-07-10T10:49:22+00:00,I’m pretty sure this @wmata car (R #1049) has the HEATER on. This is a new #hotcar cc @FixWMATA,seoulfully,838791,354915242406453248
1049,RED,2013-07-10T10:52:03+00:00,@wmata @fixwmata baking deadly hot car RL 1049. It's even hotter than outside real life,yujie_,14187551,354915919245492224
3194,NONE,2013-07-10T12:25:08+00:00,#hotcar 3194. Not sure if I'm supposed to report it because it may just be @wmata's new greenhouse where they plant plants then rip them up!,Districtopia,60709952,354939344953425920
3163,NONE,2013-07-10T19:35:12+00:00,#3163 hot car. #wmata,KayDubzHU,27408423,355047573981118464
5101,NONE,2013-07-10T21:02:09+00:00,#wmata #hotcar 5101 @MJolanBloom @hatzelvela @wmata,lmendy7,350565529,355069453572116480
4060,NONE,2013-07-10T21:07:30+00:00,Dear @wmata Car 4060 is hotter than Satan's choad. Please to fix. #hotcar,GrahamCC,15693692,355070801415913473
5143,NONE,2013-07-10T21:15:00+00:00,That being said car 5143 is on the verge of being a #hotcar #wmata,roadtohell,17669364,355072689200832515
1049,RED,2013-07-10T21:44:19+00:00,"@wmata car number 1049 redline has the heat turned on. Mother Nature made it hot enough, you don't have to help.",TravelingJake,214247858,355080066713128960
5114,RED,2013-07-10T22:12:58+00:00,@wmata hotcar alert #5114 on the redline. Thanks for the sauna-like ride home!,jephilip,17525159,355087276876890112
6111,NONE,2013-07-10T22:13:27+00:00,Hot car 6111 @wmata,RegBazile,21983901,355087399203770368
1009,NONE,2013-07-10T22:27:01+00:00,A relief train showed up! and 7 of its 8 cars have air conditioning! #hotcar 1009 #WMATA,AmmerTime,220468862,355090813413367808
6059,RED,2013-07-10T22:50:21+00:00,"@MetroHotCars  #wmata #hotcar okay, its #redline car 6059.",MetroTales,570014094,355096684457496577
5114,RED,2013-07-11T00:23:50+00:00,Redline 5114 is a #hotcar. #wmata @MetroHotCars,NemoGal202,627427654,355120208693825537
1026,NONE,2013-07-11T11:44:03+00:00,1026 i don't think there is air on at all. #WMATA #hotcar @FixWMATA @unsuckdcmetro,rcfoster1,97989406,355291391380819968
1176,BLUE,2013-07-11T13:21:02+00:00,@Metrorailinfo @MetroHotCars car 1176 BL to Largo is a sauna #hotcar currently at Rosslyn.,katmoo14,27861455,355315797440200704
3127,RED,2013-07-11T20:20:40+00:00,@MetroHotCars  3127 red line #wmata #hotcar,CoasterBGW,95333268,355421404495233025
5156,NONE,2013-07-11T20:24:37+00:00,5156 #wmata #hotcar (from yesterday) @GrahamCC,DCGuy4Life,714685038,355422396246794242
5157,NONE,2013-07-11T20:24:53+00:00,5157 #wmata #hotcar (from yesterday) @GrahamCC,DCGuy4Life,714685038,355422465830301698
5118,NONE,2013-07-11T20:59:44+00:00,@wmata  #hotcar 5118,stuckman,36863131,355431234991685632
1299,NONE,2013-07-12T11:44:33+00:00,@MetroHotCars 1299 a hot car. So gross,YAlotaibi,773863098,355653906577113088
6013,RED,2013-07-12T21:45:38+00:00,#hotcar 6013 Red Line. #wmata,Tracktwentynine,102796180,355805171843993601
4047,RED,2013-07-13T05:17:35+00:00,Redline car 4047 is a #wmata #hotcar. @MetroHotCars,NemoGal202,627427654,355918909414719488
1207,NONE,2013-07-15T09:24:42+00:00,@MetroHotCars car 1207 hot #hotcar @Metrorailinfo,kaykow13,256148026,356705872845615104
5086,ORANGE,2013-07-15T12:40:21+00:00,Orange line 5086 is #hotcar #wmata @unsuckdcmetro,jonshore,16910490,356755112359755777
5086,ORANGE,2013-07-15T12:55:34+00:00,#wmata #hotcar 5086 #orangeline come on metro it was over 100 degrees in there,ironmanjt,20205268,356758941574758400
6110,BLUE,2013-07-15T13:10:35+00:00,@wmata car 6110 doesn't have a/c &amp; for most of my trip didn't have lights. Blue line toward Largo. #hotcar,christinasaull,61571411,356762721280200705
3082,BLUE,2013-07-15T17:01:33+00:00,@MetroHotCars car #3082 on blue to largo has waterfalls coming off ac inside car @Metrorailinfo soaking seats and customers,masterLAUCH,72733097,356820846519652352
5111,RED,2013-07-15T19:31:07+00:00,@wmata car number 5111 on the #redline is a #hotcar,Wrong_Verb,17618777,356858485230665729
1152,GREEN,2013-07-15T20:43:08+00:00,@wmata or @Metrorailinfo #GL car #1152 is a #HotCar #wmata,robgsr,824258119,356876606670778368
1218,YELLOW,2013-07-15T20:59:17+00:00,@MetroHotCars @DebraAlfarone @unsuckdcmetro 1218 yellow line #wmata #hotcar,kbaumer1,17465571,356880673912524801
6012,ORANGE,2013-07-15T21:02:59+00:00,#wmata #hotcar Front car (6012) on Orange Line toward Vienna is sweltering &amp; stagnant @unsuckdcmetro @FixWMATA,mcvin27,312649002,356881602489491456
5103,ORANGE,2013-07-15T21:16:19+00:00,@MetroTAG #wmata #hotcar orange line car 5103. Very very warm. @wmata,mssamanthalewis,21268937,356884960021450752
5024,NONE,2013-07-15T21:23:45+00:00,Metro car 5024 has no air conditioning. #wmata,BobTroutman,104238077,356886830060285952
5175,ORANGE,2013-07-15T21:30:09+00:00,How hot is my #wmata railcar 5175? 89 degrees &amp; increasing. OR train from McPherson to Vienna. http://t.co/cJdZE9lBsf,dcmetrosucks,153243247,356888440190664706
6052,NONE,2013-07-15T21:37:43+00:00,@wmata  hot car 6052,jimcollins,4534291,356890345465839617
1121,RED,2013-07-15T22:05:07+00:00,@wmata car 1121 in Takoma is a hotcar.,benedictthemad,441996445,356897241451073538
1206,ORANGE,2013-07-15T22:08:05+00:00,@Metrorailinfo @wmata orange line car 1206 is a #hotcar #wmata,thereal_SNL,27124423,356897986510462976
1212,NONE,2013-07-15T22:30:36+00:00,@wmata Car 1212 has no AC at all. Still in service... #wmata #hotcar,orang55,22868141,356903653979852801
3188,YELLOW,2013-07-15T22:39:38+00:00,#wmata #hotcar 3188 YL northbound.  Great work on a day like today.,LowHeadways,574513900,356905926340521985
1294,NONE,2013-07-15T23:45:25+00:00,"@FixWMATA Car no 1294 is HOT, HOT, HOT! And sandwiched between newer series rail cars. @unsuckdcmetro #wmata",mrkisiele614,577783439,356922483116474368
1088,RED,2013-07-16T00:29:05+00:00,#wmata 1088 towards shady grove  #hotcar,HilHatesWMATA,1504999507,356933469294702593
3094,BLUE,2013-07-16T01:36:38+00:00,#hotcar blue line 3094 @wmata,YR_AlyssaDC,23724083,356950467697324034
5040,YELLOW,2013-07-16T12:33:32+00:00,Yellow line 5040 #wmata #hotcar,lmendy7,350565529,357115782913720320
5041,YELLOW,2013-07-16T12:33:46+00:00,Yellow line 5041 #wmata #hotcar,lmendy7,350565529,357115843739521024
6081,NONE,2013-07-16T13:18:18+00:00,#WMATA #hotcar  @MetroHotCars Car 6081,ZanderDC,249954691,357127051297308674
6076,GREEN,2013-07-16T13:23:03+00:00,"green line to branch ave, no 6076 is a hot car, friends. @MetroHotCars @unsuckdcmetro #wmata",lexilooo,16174883,357128247349223425
1088,RED,2013-07-16T13:29:51+00:00,"@MetroHotCars Car 1088 on the Red Line is a #wmata #hotcar. (thanks for the tip, @MetroTAG)",mattslar,36730080,357129956913979398
6111,ORANGE,2013-07-16T16:22:39+00:00,#hotcar #wmata orange line Vienna 6111,DHBerman,21842781,357173442786770946
1049,RED,2013-07-16T17:04:31+00:00,FYI: @metrorailinfo @wmata #hotcar 1049 on Red Line currently heading to Shady Grove,mgrass,15704270,357183979079729154
5179,RED,2013-07-16T19:16:36+00:00,@wmata #redline #hotcar number 5179,Wrong_Verb,17618777,357217218280427522
5091,NONE,2013-07-16T19:40:09+00:00,@MetroHotCars @wmata  car 5091 no ac over 100 inside get your act together wmata,PhiLisOnline,16499000,357223144873918466
3094,YELLOW,2013-07-16T20:02:39+00:00,"Hot car alert! @MetroHotCars  #wmata #hotcar YELLOW LINE direction of Huntington, car number 3094",MargScott,50307563,357228806441938944
5106,NONE,2013-07-16T20:07:09+00:00,#hotcar 5106 @MetroHotCars,DrinksTheThings,16988643,357229941789687809
4020,NONE,2013-07-16T20:12:37+00:00,#hotcar 4020 @MetroHotCars,DrinksTheThings,16988643,357231316653178880
5012,GREEN,2013-07-16T20:33:46+00:00,@wmata and/or @Metrorailinfo #GL car #5012 is a #Wmata #HotCar,robgsr,824258119,357236637631127552
6104,NONE,2013-07-16T21:26:23+00:00,@MetroTAG @MetroHotCars it's car # 6104,kljtransformed,35163723,357249881758380033
5054,NONE,2013-07-16T21:31:59+00:00,@metrohotcars #wmata #hotcar 5054,gfitzp,12205832,357251288746049536
4076,RED,2013-07-16T21:48:03+00:00,@MetroHotCars hotcar 4076 redline,randomfully,273383052,357255334475210753
5089,RED,2013-07-16T22:17:03+00:00,Hey @wmata I'm on a redline train to shady grove in car 5089. It's so hot that it's actually suffocating and I've been on it two stops.,genevive429,69613981,357262629900783616
5145,YELLOW,2013-07-16T22:25:59+00:00,EXTREMELY #hotcar 5145 YL if you can help it DO NOT BOARD #wmata,LowHeadways,574513900,357264877020119040
5008,ORANGE,2013-07-16T22:30:06+00:00,#wmata #hotcar 5008 on OL,jurstey,396367092,357265914946781184
6061,ORANGE,2013-07-16T22:36:36+00:00,#hotcar #wmata car 6061 OL but I can't get off cause its my fave driver,TestyKats,972729500,357267549366394882
6004,RED,2013-07-16T22:53:08+00:00,#hotcar #wmata 6004 red line.,heretilclose,18345428,357271711038701568
3094,YELLOW,2013-07-16T23:04:50+00:00,#wmata #hotcar yl SB #3094,bomble,15146659,357274654760644608
1141,RED,2013-07-16T23:12:52+00:00,"Hi @wmata! You must be busyon hot days like this, but plz check AC on Car #1141. Was sweltering on the #RedLine yesterday @ 5:55 pm. #hotcar",mistergoat,73828637,357276675702145026
5071,YELLOW,2013-07-17T00:08:35+00:00,#wmata @MetroHotCars car 5071 is a #hotcar. Yellow to Huntington. Currently crossing Potomac.,katmoo14,27861455,357290697658859520
6004,RED,2013-07-17T00:44:41+00:00,.@MetroHotCars @FixWMATA @wmata @Metrorailinfo @MetroTAG  car 6004 on the red line dir silver sp currently has HEAT ON FULL BLAST!,scott_mcb,278166238,357299784173879296
1126,NONE,2013-07-17T02:05:36+00:00,Wait 20 minutes just to get a metro hot car #1126. Thanks @wmata cc: @unsuckdcmetro @MetroHotCars,joecody5,89748062,357320147226206211
